Sr.No,District,Taluka,College Name,University,College Type,Course Name,Course Type,Is Professional,Course (Aided / Unaided),Course Duration (In months),Course Category
42126,Akola,Balapur,Bhausaheb Tirukh Vidyalay & Jr.College  Khirpuri Bk Tq Balapur Dist Akola,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42127,Nashik,Nandgaon,K.V.S.PAGAR MAD.ASHRAM SCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42128,Nashik,Nandgaon,K.V.S.PAGAR MAD.ASHRAM SCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42129,Nashik,Nandgaon,K.V.S.PAGAR MAD.ASHRAM SCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42130,Nashik,Nandgaon,K.V.S.PAGAR MAD.ASHRAM SCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42131,Nashik,Nandgaon,MADHYAMIK VIDHYAMANDIR VEHELGAON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42132,Nashik,Nandgaon,MADHYAMIK VIDHYAMANDIR VEHELGAON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42133,Nashik,Nandgaon,NEW ENGLISH SCHOOL PALASHI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42134,Nashik,Nandgaon,NEW ENGLISH SCHOOL PALASHI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42135,Washim,Risod,SAMBHAJIRAO DESHMUKH VDYALAYA AND JR COLLEGE LINGA KOTWAL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42136,Washim,Risod,SAMBHAJIRAO DESHMUKH VDYALAYA AND JR COLLEGE LINGA KOTWAL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42137,Ahmednagar,Pathardi,BHAVANI MATA M.V.,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42138,Ahmednagar,Pathardi,BHAVANI MATA M.V.,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42139,Ahmednagar,Pathardi,BHAVANI MATA M.V.,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42140,Ahmednagar,Pathardi,BHAVANI MATA M.V.,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42141,Pune,Pune City,kai.Sou.Sundarbai Rathi High School & Jr college pune 30,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
42142,Pune,Pune City,kai.Sou.Sundarbai Rathi High School & Jr college pune 30,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42143,Pune,Pune City,kai.Sou.Sundarbai Rathi High School & Jr college pune 30,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42144,Pune,Pune City,kai.Sou.Sundarbai Rathi High School & Jr college pune 30,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
42145,Pune,Pune City,MAHARASHTRA VIDHYALAYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42146,Pune,Pune City,MAHARASHTRA VIDHYALAYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42147,Pune,Pune City,MAHARASHTRA VIDHYALAYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42148,Pune,Pune City,MAHARASHTRA VIDHYALAYA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42149,Pune,Pune City,RENUKA GIRL PRASHALA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
42150,Pune,Pune City,RENUKA GIRL PRASHALA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
42151,Pune,Daund,"MADARSA IMDADUL ULOOM YUSUFIYA URDU PRIMARY,HIGH SCHOOL & JR. COLLEGE GOPALWADI",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
42152,Pune,Daund,"MADARSA IMDADUL ULOOM YUSUFIYA URDU PRIMARY,HIGH SCHOOL & JR. COLLEGE GOPALWADI",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
42153,Kolhapur,Gadhinglaj,"Creative High School and Ju.College of Science, Gadhinglaj",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Science
42154,Kolhapur,Gadhinglaj,"Creative High School and Ju.College of Science, Gadhinglaj",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,NonAided,12th Science,H.S.C. (12 Std),Non-Professional Course,UnAided,12,Science
42155,Kolhapur,Gadhinglaj,GIRLS HIGHSCHOOL KADGAON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42156,Kolhapur,Gadhinglaj,GIRLS HIGHSCHOOL KADGAON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42157,Kolhapur,Gadhinglaj,GIRLS HIGHSCHOOL KADGAON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42158,Kolhapur,Gadhinglaj,GIRLS HIGHSCHOOL KADGAON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
42159,Kolhapur,Gadhinglaj,GIRLS HIGHSCHOOL KADGAON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
42160,Kolhapur,Gadhinglaj,GIRLS HIGHSCHOOL KADGAON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42161,Nagpur,Bhiwapur,Rashtriya Vidyalaya & Rashtriya Uchha Madhyamik Vidyalaya Bhiwapur,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42162,Nagpur,Bhiwapur,Rashtriya Vidyalaya & Rashtriya Uchha Madhyamik Vidyalaya Bhiwapur,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42163,Nagpur,Bhiwapur,Rashtriya Vidyalaya & Rashtriya Uchha Madhyamik Vidyalaya Bhiwapur,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42164,Nagpur,Bhiwapur,Rashtriya Vidyalaya & Rashtriya Uchha Madhyamik Vidyalaya Bhiwapur,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42165,Nagpur,Bhiwapur,Rashtriya Vidyalaya & Rashtriya Uchha Madhyamik Vidyalaya Bhiwapur,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,UnAided,12,Arts
42166,Jalgaon,Amalner,BHIKA YASHOD CHAUDHARI HIGH SCHOOL AND HIRAMAN JIVAN PATIL JR COLLEGE SHIRSALE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42167,Jalgaon,Amalner,BHIKA YASHOD CHAUDHARI HIGH SCHOOL AND HIRAMAN JIVAN PATIL JR COLLEGE SHIRSALE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42168,Nashik,Malegaon,JANTA  VID & JR.COLLAGE ZODAGE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42169,Nashik,Malegaon,JANTA  VID & JR.COLLAGE ZODAGE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42170,Dhule,Sakri,SARSWATI MADHYAMIK VIDYALAY NAGPUR (V) TAL SAKRI DIST DHULE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42171,Dhule,Sakri,SARSWATI MADHYAMIK VIDYALAY NAGPUR (V) TAL SAKRI DIST DHULE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42172,Nanded,Kandhar,BHIMASHANKAR SECONDARY AND HIGHER SECONDARY SCHOOL SHIRADHON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42173,Nanded,Kandhar,BHIMASHANKAR SECONDARY AND HIGHER SECONDARY SCHOOL SHIRADHON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42174,Nanded,Kandhar,BHIMASHANKAR SECONDARY AND HIGHER SECONDARY SCHOOL SHIRADHON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42175,Nanded,Kandhar,BHIMASHANKAR SECONDARY AND HIGHER SECONDARY SCHOOL SHIRADHON,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42176,Pune,Ambegaon,BHIMASHANKAR VIDYA MANDIR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42177,Pune,Ambegaon,BHIMASHANKAR VIDYA MANDIR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42178,Pune,Ambegaon,BHIMASHANKAR VIDYA MANDIR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42179,Pune,Ambegaon,BHIMASHANKAR VIDYA MANDIR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42180,Nagpur,Nagpur (Urban),DR.B.R.AMBEDKAR MDY SCH NMC,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42181,Nagpur,Nagpur (Urban),DR.B.R.AMBEDKAR MDY SCH NMC,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42182,Osmanabad,Umarga,CAPTAIN JOSHI SMARAK VIDYALAYA YENEGUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42183,Osmanabad,Umarga,CAPTAIN JOSHI SMARAK VIDYALAYA YENEGUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42184,Pune,Baramati,SHRI SHAHAJI HIGH SUPE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42185,Pune,Baramati,SHRI SHAHAJI HIGH SUPE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42186,Pune,Baramati,SHRI SHAHAJI HIGH SUPE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42187,Pune,Baramati,SHRI SHAHAJI HIGH SUPE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42188,Pune,Baramati,SHRI SHAHAJI HIGH SUPE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42189,Pune,Baramati,SHRI SHAHAJI HIGH SUPE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
42190,Pune,Baramati,SHRI SHAHAJI HIGH SUPE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42191,Pune,Baramati,SHRI SHAHAJI HIGH SUPE,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
42192,Solapur,Madha,MADH ASHRM KEWAD,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
42193,Solapur,Madha,MADH ASHRM KEWAD,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
42194,Solapur,Madha,MADH ASHRM KEWAD,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42195,Solapur,Madha,MADH ASHRM KEWAD,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42196,Solapur,Madha,"New English School and Jr. College, Undergaon",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42197,Solapur,Madha,"New English School and Jr. College, Undergaon",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42198,Solapur,Madha,"New English School and Jr. College, Undergaon",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Vocational,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42199,Solapur,Madha,"New English School and Jr. College, Undergaon",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Vocational,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42200,Chandrapur,Chimur,BHIVAJI VARBHE VIDYA BOTHALI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42201,Chandrapur,Chimur,BHIVAJI VARBHE VIDYA BOTHALI,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42202,Latur,Deoni,PUJYA KUMAR SWAMI SECONDARY & HIGHER SECONDARY SCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42203,Latur,Deoni,PUJYA KUMAR SWAMI SECONDARY & HIGHER SECONDARY SCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42204,Ahmednagar,Sangamner,GOVT SEC AND HIGH SECONDARY ASHRAMSHALA AKALAPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42205,Ahmednagar,Sangamner,GOVT SEC AND HIGH SECONDARY ASHRAMSHALA AKALAPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42206,Ahmednagar,Sangamner,GOVT SEC AND HIGH SECONDARY ASHRAMSHALA AKALAPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42207,Ahmednagar,Sangamner,GOVT SEC AND HIGH SECONDARY ASHRAMSHALA AKALAPUR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42208,Ahmednagar,Sangamner,Shri Nathababa Secondary And Higher Secondary School Bota,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42209,Ahmednagar,Sangamner,Shri Nathababa Secondary And Higher Secondary School Bota,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42210,Ahmednagar,Sangamner,Shri Nathababa Secondary And Higher Secondary School Bota,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42211,Ahmednagar,Sangamner,Shri Nathababa Secondary And Higher Secondary School Bota,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Commerce,H.S.C. (12 Std),Non-Professional Course,Aided,12,Commerce
42212,Ahmednagar,Sangamner,Shri Nathababa Secondary And Higher Secondary School Bota,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42213,Ahmednagar,Sangamner,Shri Nathababa Secondary And Higher Secondary School Bota,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Commerce,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Commerce
42214,Latur,Shirur-Anantpal,MANMATH SWAMI SECONDARY AND HIGHER SECONDARY SCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42215,Latur,Shirur-Anantpal,MANMATH SWAMI SECONDARY AND HIGHER SECONDARY SCHOOL,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42216,Latur,Shirur-Anantpal,SHRI RAGHUVIR VIDYALAYA H.S. CHAMARGA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42217,Latur,Shirur-Anantpal,SHRI RAGHUVIR VIDYALAYA H.S. CHAMARGA,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42218,Latur,Shirur-Anantpal,SRI ANANTPAL NUTAN VIDYALY H.S,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42219,Latur,Shirur-Anantpal,SRI ANANTPAL NUTAN VIDYALY H.S,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42220,Latur,Shirur-Anantpal,SRI ANANTPAL NUTAN VIDYALY H.S,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42221,Latur,Shirur-Anantpal,SRI ANANTPAL NUTAN VIDYALY H.S,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42222,Solapur,Sangole,L.S.V.D.Vidyalaya & Late. Annasaheb Ghule (Sarkar) Jr. College Javale,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Composite,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Other
42223,Solapur,Sangole,L.S.V.D.Vidyalaya & Late. Annasaheb Ghule (Sarkar) Jr. College Javale,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
42224,Solapur,Sangole,L.S.V.D.Vidyalaya & Late. Annasaheb Ghule (Sarkar) Jr. College Javale,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42225,Solapur,Sangole,L.S.V.D.Vidyalaya & Late. Annasaheb Ghule (Sarkar) Jr. College Javale,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42226,Solapur,Sangole,L.S.V.D.Vidyalaya & Late. Annasaheb Ghule (Sarkar) Jr. College Javale,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42227,Solapur,Sangole,L.S.V.D.Vidyalaya & Late. Annasaheb Ghule (Sarkar) Jr. College Javale,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Composite,H.S.C. (12 Std),Non-Professional Course,Aided,12,Other
42228,Ahmednagar,Nagar,K.B.P.V.SAROLA KASAR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Science,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Science
42229,Ahmednagar,Nagar,K.B.P.V.SAROLA KASAR,MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Science,H.S.C. (12 Std),Non-Professional Course,Aided,12,Science
42230,Solapur,Solapur South,"SHRI BHAGVATI GOURIMATA HIGH SCHOOL, JR.COLLEGE, DHOTRI.",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,12th Arts,H.S.C. (12 Std),Non-Professional Course,Aided,12,Arts
42231,Solapur,Solapur South,"SHRI BHAGVATI GOURIMATA HIGH SCHOOL, JR.COLLEGE, DHOTRI.",MAHARASHTRA STATE BOARD OF SECONDARY AND HIGHER SECONDARY EDUCATION,Aided,11th Arts,F.Y.J.C. (11 Std),Non-Professional Course,Aided,12,Arts
