Institute Code,Institute Name,Course Code,Branch / Course,Seat Type,Merit No.,MHT-CET Percentile,Percentile Band,Round,Year
5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516919110,Civil Engineering,GOPENH,164833,33.6209084,Below 80,CAP Round I,2025
5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516924510,Computer Engineering,GOPENH,117055,60.3213757,Below 80,CAP Round I,2025
5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516929310,Electrical Engineering,GOPENH,153919,40.6822054,Below 80,CAP Round I,2025
5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516937210,Electronics and Telecommunication Engg,GOPENH,154330,40.0936536,Below 80,CAP Round I,2025
5169,"Nagaon Education Society's Gangamai College of Engineering, Nagaon, Tal Dist Dhule",516961210,Mechanical Engineering,GOPENH,155405,39.7546871,Below 80,CAP Round I,2025
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517019110,Civil Engineering,GOPENS,202209,2.1515141,Below 80,CAP Round I,2025
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517024210,Computer Science and Engineering,GOPENS,149011,43.658874,Below 80,CAP Round I,2025
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517029310,Electrical Engineering,GOPENS,201922,2.5131625,Below 80,CAP Round I,2025
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517037210,Electronics and Telecommunication Engg,GOPENS,164816,33.6209084,Below 80,CAP Round I,2025
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517061210,Mechanical Engineering,GOPENS,202151,2.3662516,Below 80,CAP Round I,2025
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517084410,Electronics and Computer Engineering,GOPENS,169658,31.5596589,Below 80,CAP Round I,2025
5170,"Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology, Bhusawal",517091210,Computer Science and Engineering(Data Science),GOPENS,157370,39.2328654,Below 80,CAP Round I,2025
5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517124510,Computer Engineering,GOPENH,110575,63.200058,Below 80,CAP Round I,2025
5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517126310,Artificial Intelligence (AI) and Data Science,GOPENH,110936,62.918458,Below 80,CAP Round I,2025
5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517129310,Electrical Engineering,GOPENH,174020,28.2789485,Below 80,CAP Round I,2025
5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517137210,Electronics and Telecommunication Engg,GOPENH,143128,47.13962,Below 80,CAP Round I,2025
5171,"Godavari Foundation's Godavari College Of Engineering, Jalgaon",517161210,Mechanical Engineering,GOPENH,174038,28.2789485,Below 80,CAP Round I,2025
5172,"R. C. Patel Institute of Technology, Shirpur",517219110,Civil Engineering,GOPENS,106188,64.7148712,Below 80,CAP Round I,2025
5172,"R. C. Patel Institute of Technology, Shirpur",517224510,Computer Engineering,GOPENS,42681,87.3196408,80-89.99,CAP Round I,2025
5172,"R. C. Patel Institute of Technology, Shirpur",517224610,Information Technology,GOPENS,53015,84.0903324,80-89.99,CAP Round I,2025
5172,"R. C. Patel Institute of Technology, Shirpur",517229310,Electrical Engineering,GOPENS,86642,72.6730266,Below 80,CAP Round I,2025
5172,"R. C. Patel Institute of Technology, Shirpur",517237210,Electronics and Telecommunication Engg,GOPENS,64805,80.3531469,80-89.99,CAP Round I,2025
5172,"R. C. Patel Institute of Technology, Shirpur",517261210,Mechanical Engineering,GOPENS,94079,69.8498837,Below 80,CAP Round I,2025
5172,"R. C. Patel Institute of Technology, Shirpur",517291210,Computer Science and Engineering(Data Science),GOPENS,52976,84.0903324,80-89.99,CAP Round I,2025
5172,"R. C. Patel Institute of Technology, Shirpur",517292110,Artificial Intelligence and Machine Learning,GOPENS,48491,85.5207245,80-89.99,CAP Round I,2025
5172,"R. C. Patel Institute of Technology, Shirpur",517299510,Artificial Intelligence and Data Science,GOPENS,55420,83.3397246,80-89.99,CAP Round I,2025
5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517319110,Civil Engineering,GOPENS,113791,61.5619516,Below 80,CAP Round I,2025
5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517324510,Computer Engineering,GOPENS,67201,79.6925092,Below 80,CAP Round I,2025
5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517337210,Electronics and Telecommunication Engg,GOPENS,77679,75.652265,Below 80,CAP Round I,2025
5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517361210,Mechanical Engineering,GOPENS,95962,69.0979021,Below 80,CAP Round I,2025
5173,"SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering, (Jain Gurukul), Neminagar,Chandwad,(Nashik)",517399510,Artificial Intelligence and Data Science,GOPENS,68906,78.6729363,Below 80,CAP Round I,2025
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517719110,Civil Engineering,GOPENS,134419,51.7009371,Below 80,CAP Round I,2025
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724510,Computer Engineering,GOPENS,83225,73.6345056,Below 80,CAP Round I,2025
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517724610,Information Technology,GOPENS,96510,68.9620341,Below 80,CAP Round I,2025
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517729310,Electrical Engineering,GOPENS,117202,60.2517483,Below 80,CAP Round I,2025
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517737210,Electronics and Telecommunication Engg,GOPENS,102760,66.2972028,Below 80,CAP Round I,2025
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517761210,Mechanical Engineering,GOPENS,123381,57.4017459,Below 80,CAP Round I,2025
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517784410,Electronics and Computer Engineering,GOPENS,123089,57.4376852,Below 80,CAP Round I,2025
5177,"Matoshri College of Engineering and Research Centre, Eklahare, Nashik",517799510,Artificial Intelligence and Data Science,GOPENS,92290,70.507201,Below 80,CAP Round I,2025
5179,"Vishwabharati Academy's College of Engineering, Ahmednagar",517919110,Civil Engineering,GOPENH,198068,7.1251441,Below 80,CAP Round I,2025
5179,"Vishwabharati Academy's College of Engineering, Ahmednagar",517924510,Computer Engineering,GOPENH,113543,61.6834321,Below 80,CAP Round I,2025
5179,"Vishwabharati Academy's College of Engineering, Ahmednagar",517926310,Artificial Intelligence (AI) and Data Science,GOPENH,125348,56.5039753,Below 80,CAP Round I,2025
5179,"Vishwabharati Academy's College of Engineering, Ahmednagar",517929310,Electrical Engineering,GOPENH,202265,2.1142459,Below 80,CAP Round I,2025
5179,"Vishwabharati Academy's College of Engineering, Ahmednagar",517961210,Mechanical Engineering,GOPENH,172149,28.9513426,Below 80,CAP Round I,2025
5179,"Vishwabharati Academy's College of Engineering, Ahmednagar",517984410,Electronics and Computer Engineering,GOPENH,186373,18.1456181,Below 80,CAP Round I,2025
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",518119110,Civil Engineering,GOPENH,113500,61.6834321,Below 80,CAP Round I,2025
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",518124510,Computer Engineering,GOPENH,52427,84.3018999,80-89.99,CAP Round I,2025
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",518129310,Electrical Engineering,GOPENH,112143,62.1365556,Below 80,CAP Round I,2025
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",518137210,Electronics and Telecommunication Engg,GOPENH,86644,72.6730266,Below 80,CAP Round I,2025
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",518161210,Mechanical Engineering,GOPENH,107927,63.8244514,Below 80,CAP Round I,2025
5181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",518199510,Artificial Intelligence and Data Science,GOPENH,55409,83.3397246,80-89.99,CAP Round I,2025
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518219110,Civil Engineering,GOPENH,150692,43.031473,Below 80,CAP Round I,2025
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518224510,Computer Engineering,GOPENH,108802,63.5767823,Below 80,CAP Round I,2025
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518226310,Artificial Intelligence (AI) and Data Science,GOPENH,115235,60.8775137,Below 80,CAP Round I,2025
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518229310,Electrical Engineering,GOPENH,139088,49.4020979,Below 80,CAP Round I,2025
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518237210,Electronics and Telecommunication Engg,GOPENH,120625,58.4401523,Below 80,CAP Round I,2025
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",518261210,Mechanical Engineering,GOPENH,136886,50.5909012,Below 80,CAP Round I,2025
5184,"Amruta Vaishnavi Education & Welfare Trust's Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar",518419110,Civil Engineering,GOPENH,165084,33.465035,Below 80,CAP Round I,2025
5184,"Amruta Vaishnavi Education & Welfare Trust's Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar",518424510,Computer Engineering,GOPENH,116204,60.4378874,Below 80,CAP Round I,2025
5184,"Amruta Vaishnavi Education & Welfare Trust's Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar",518429310,Electrical Engineering,GOPENH,172978,28.4151863,Below 80,CAP Round I,2025
5184,"Amruta Vaishnavi Education & Welfare Trust's Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar",518437210,Electronics and Telecommunication Engg,GOPENH,148800,43.74434,Below 80,CAP Round I,2025
5184,"Amruta Vaishnavi Education & Welfare Trust's Shatabdi Institute of Engineering & Research, Agaskhind Tal. Sinnar",518461210,Mechanical Engineering,GOPENH,168025,32.1281783,Below 80,CAP Round I,2025
5223,"SMT. SHARCHCHANDRIKA SURESH PATIL INSTITUTE OF TECHNOLOGY (ENGINEERING & POLYTECHNIC), CHOPDA",522324510,Computer Engineering,GOPENH,122019,57.6249683,Below 80,CAP Round I,2025
5223,"SMT. SHARCHCHANDRIKA SURESH PATIL INSTITUTE OF TECHNOLOGY (ENGINEERING & POLYTECHNIC), CHOPDA",522329310,Electrical Engineering,GOPENH,201677,2.800418,Below 80,CAP Round I,2025
5223,"SMT. SHARCHCHANDRIKA SURESH PATIL INSTITUTE OF TECHNOLOGY (ENGINEERING & POLYTECHNIC), CHOPDA",522337210,Electronics and Telecommunication Engg,GOPENH,173935,28.2789485,Below 80,CAP Round I,2025
5223,"SMT. SHARCHCHANDRIKA SURESH PATIL INSTITUTE OF TECHNOLOGY (ENGINEERING & POLYTECHNIC), CHOPDA",522361210,Mechanical Engineering,GOPENH,200755,3.9396716,Below 80,CAP Round I,2025
5239,JAMIA INSTITUTE OF TECHNOLOGY,523919110,Civil Engineering,GOPENH,196488,8.672418,Below 80,CAP Round I,2025
5239,JAMIA INSTITUTE OF TECHNOLOGY,523961210,Mechanical Engineering,GOPENH,190538,14.0584844,Below 80,CAP Round I,2025
5244,"MET's Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik",524425710,Computer Science and Design,GOPENH,68947,78.6729363,Below 80,CAP Round I,2025
5244,"MET's Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik",524491610,Automation and Robotics,GOPENH,77920,75.6075065,Below 80,CAP Round I,2025
5244,"MET's Institute of Technology Polytechnic, Bhujbal Knowledge City, Adgaon Nashik",524492210,Civil and Environmental Engineering,GOPENH,146198,45.8266058,Below 80,CAP Round I,2025
